2.497,319.0
2.507,320.0
2.507,320.0
2.516,321.0
2.525,322.0
2.534,323.0
2.544,324.0
2.553,325.0
2.562,326.0
2.571,327.0
2.581,328.0
2.59,329.0
2.599,330.0
2.599,330.0
2.609,331.0
2.618,332.0
2.627,333.0
2.636,334.0
2.646,335.0
2.655,336.0
2.664,337.0
2.674,338.0
2.683,339.0
2.692,340.0
2.692,340.0
2.702,341.0
2.711,342.0
2.72,343.0
2.73,344.0
2.739,345.0
2.748,346.0
2.758,347.0
2.767,348.0
2.776,349.0
2.786,350.0
2.786,350.0
2.795,351.0
2.805,352.0
2.814,353.0
2.823,354.0
2.833,355.0
2.842,356.0
2.851,357.0
2.861,358.0
2.87,359.0
2.88,360.0
2.88,360.0
2.889,361.0
2.899,362.0
2.908,363.0
2.917,364.0
2.927,365.0
2.936,366.0
2.946,367.0
2.955,368.0
2.965,369.0
2.974,370.0
2.974,370.0
2.983,371.0
2.993,372.0
3.002,373.0
3.012,374.0
3.021,375.0
3.031,376.0
3.04,377.0
3.05,378.0
3.059,379.0
3.069,380.0
3.069,380.0
3.078,381.0
3.088,382.0
3.097,383.0
3.107,384.0
3.116,385.0
3.126,386.0
3.135,387.0
3.145,388.0
3.154,389.0
3.164,390.0
3.164,390.0
3.173,391.0
3.183,392.0
3.192,393.0
3.202,394.0
3.212,395.0
3.221,396.0
3.231,397.0
3.24,398.0
3.25,399.0
3.259,400.0
3.259,400.0
3.269,401.0
3.279,402.0
3.288,403.0
3.298,404.0
3.307,405.0
3.317,406.0
3.326,407.0
3.336,408.0
3.346,409.0
3.355,410.0
3.355,410.0
3.365,411.0
3.374,412.0
3.384,413.0
3.394,414.0
3.403,415.0
3.413,416.0
3.423,417.0
3.432,418.0
3.442,419.0
3.451,420.0
3.451,420.0
3.461,421.0
3.471,422.0
3.48,423.0
3.49,424.0
3.5,425.0
3.509,426.0
3.519,427.0
3.529,428.0
3.538,429.0
3.548,430.0
3.548,430.0
3.558,431.0
3.567,432.0
3.577,433.0
3.587,434.0
3.596,435.0
3.606,436.0
3.616,437.0
3.626,438.0
3.635,439.0
3.645,440.0
3.645,440.0
3.655,441.0
3.664,442.0
3.674,443.0
3.684,444.0
3.694,445.0
3.703,446.0
3.713,447.0
3.723,448.0
3.732,449.0
3.742,450.0
3.742,450.0
3.752,451.0
3.762,452.0
3.771,453.0
3.781,454.0
3.791,455.0
3.801,456.0
3.81,457.0
3.82,458.0
3.83,459.0
3.84,460.0
3.84,460.0
3.85,461.0
3.859,462.0
3.869,463.0
3.879,464.0
3.889,465.0
3.898,466.0
3.908,467.0
3.918,468.0
3.928,469.0
3.938,470.0
3.938,470.0
3.947,471.0
3.957,472.0
3.967,473.0
3.977,474.0
3.987,475.0
3.997,476.0
4.006,477.0
4.016,478.0
4.026,479.0
4.036,480.0
4.036,480.0
4.046,481.0
4.056,482.0
4.065,483.0
4.075,484.0
4.085,485.0
4.095,486.0
4.105,487.0
4.115,488.0
4.125,489.0
4.134,490.0
4.134,490.0
4.144,491.0
4.154,492.0
4.164,493.0
4.174,494.0
4.184,495.0
4.194,496.0
4.204,497.0
4.213,498.0
4.223,499.0
4.233,500.0
4.233,500.0
4.243,501.0
4.253,502.0
4.263,503.0
4.273,504.0
4.283,505.0
4.293,506.0
4.303,507.0
4.313,508.0
4.323,509.0
4.332,510.0
4.332,510.0
4.342,511.0
4.352,512.0
4.362,513.0
4.372,514.0
4.382,515.0
4.392,516.0
4.402,517.0
4.412,518.0
4.422,519.0
4.432,520.0
4.432,520.0
4.442,521.0
4.452,522.0
4.462,523.0
4.472,524.0
4.482,525.0
4.492,526.0
4.502,527.0
4.512,528.0
4.522,529.0
4.532,530.0
4.532,530.0
4.542,531.0
4.552,532.0
4.562,533.0
4.572,534.0
4.582,535.0
4.592,536.0
4.602,537.0
4.612,538.0
4.622,539.0
4.632,540.0
4.632,540.0
4.642,541.0
4.652,542.0
4.662,543.0
4.672,544.0
4.682,545.0
4.692,546.0
4.702,547.0
4.712,548.0
4.722,549.0
4.732,550.0
4.732,550.0
4.742,551.0
4.752,552.0
4.762,553.0
4.772,554.0
4.782,555.0
4.793,556.0
4.803,557.0
4.813,558.0
4.823,559.0
4.833,560.0
4.833,560.0
4.843,561.0
4.853,562.0
4.863,563.0
4.873,564.0
4.883,565.0
4.893,566.0
4.904,567.0
4.914,568.0
4.924,569.0
4.934,570.0
4.934,570.0
4.944,571.0
4.954,572.0
4.964,573.0
4.974,574.0
4.984,575.0
4.995,576.0
5.005,577.0
5.015,578.0
5.025,579.0
5.035,580.0
5.035,580.0
5.045,581.0
5.055,582.0
5.066,583.0
5.076,584.0
5.086,585.0
5.096,586.0
5.106,587.0
5.116,588.0
5.127,589.0
5.137,590.0
5.137,590.0
5.147,591.0
5.157,592.0
5.167,593.0
5.178,594.0
5.188,595.0
5.198,596.0
5.208,597.0
5.218,598.0
5.228,599.0
5.239,600.0
5.239,600.0
5.249,601.0
5.259,602.0
5.269,603.0
5.28,604.0
5.29,605.0
5.3,606.0
5.31,607.0
5.32,608.0
5.331,609.0
5.341,610.0
5.341,610.0
5.351,611.0
5.361,612.0
5.372,613.0
5.382,614.0
5.392,615.0
5.402,616.0
5.413,617.0
5.423,618.0
5.433,619.0
5.443,620.0
5.443,620.0
5.454,621.0
5.464,622.0
5.474,623.0
5.485,624.0
5.495,625.0
5.505,626.0
5.515,627.0
5.526,628.0
5.536,629.0
5.546,630.0
5.546,630.0
5.557,631.0
5.567,632.0
5.577,633.0
5.588,634.0
5.598,635.0
5.608,636.0
5.618,637.0
5.629,638.0
5.639,639.0
5.649,640.0
5.649,640.0
5.66,641.0
5.67,642.0
5.68,643.0
5.691,644.0
5.701,645.0
5.712,646.0
5.722,647.0
5.732,648.0
5.743,649.0
5.753,650.0
5.753,650.0
5.763,651.0
5.774,652.0
5.784,653.0
5.794,654.0
5.805,655.0
5.815,656.0
5.826,657.0
5.836,658.0
5.846,659.0
5.857,660.0
5.857,660.0
5.867,661.0
5.878,662.0
5.888,663.0
5.898,664.0
5.909,665.0
5.919,666.0
5.93,667.0
5.94,668.0
5.95,669.0
5.961,670.0
5.961,670.0
5.971,671.0
5.982,672.0
5.992,673.0
6.003,674.0
6.013,675.0
6.024,676.0
6.034,677.0
6.044,678.0
6.055,679.0
6.065,680.0
6.065,680.0
6.076,681.0
6.086,682.0
6.097,683.0
6.107,684.0
6.118,685.0
6.128,686.0
6.139,687.0
6.149,688.0
6.16,689.0
6.17,690.0
6.17,690.0
6.181,691.0
6.191,692.0
6.202,693.0
6.212,694.0
6.223,695.0
6.233,696.0
6.244,697.0
6.254,698.0
6.265,699.0
6.275,700.0
6.275,700.0
6.286,701.0
6.296,702.0
6.307,703.0
6.317,704.0
6.328,705.0
6.338,706.0
6.349,707.0
6.36,708.0
6.37,709.0
6.381,710.0
6.381,710.0
6.391,711.0
6.402,712.0
6.412,713.0
6.423,714.0
6.434,715.0
6.444,716.0
6.455,717.0
6.465,718.0
6.476,719.0
6.486,720.0
6.486,720.0
6.497,721.0
6.508,722.0
6.518,723.0
6.529,724.0
6.539,725.0
6.55,726.0
6.561,727.0
6.571,728.0
6.582,729.0
6.593,730.0
6.593,730.0
6.603,731.0
6.614,732.0
6.624,733.0
6.635,734.0
6.646,735.0
6.656,736.0
6.667,737.0
6.678,738.0
6.688,739.0
6.699,740.0
6.699,740.0
6.71,741.0
6.72,742.0
6.731,743.0
6.742,744.0
6.752,745.0
6.763,746.0
6.774,747.0
6.784,748.0
6.795,749.0
6.806,750.0
6.806,750.0
6.817,751.0
6.827,752.0
6.838,753.0
6.849,754.0
6.859,755.0
6.87,756.0
6.881,757.0
6.892,758.0
6.902,759.0
6.913,760.0
6.913,760.0
6.924,761.0
6.934,762.0
6.945,763.0
6.956,764.0
6.967,765.0
6.977,766.0
6.988,767.0
6.999,768.0
7.01,769.0
7.02,770.0
7.02,770.0
7.031,771.0
7.042,772.0
7.053,773.0
7.064,774.0
7.074,775.0
7.085,776.0
7.096,777.0
7.107,778.0
7.117,779.0
7.128,780.0
7.128,780.0
7.139,781.0
7.15,782.0
7.161,783.0
7.172,784.0
7.182,785.0
7.193,786.0
7.204,787.0
7.215,788.0
7.226,789.0
7.236,790.0
7.236,790.0
7.247,791.0
7.258,792.0
7.269,793.0
7.28,794.0
7.291,795.0
7.302,796.0
7.312,797.0
7.323,798.0
7.334,799.0
7.345,800.0
7.345,800.0
7.356,801.0
7.367,802.0
7.378,803.0
7.388,804.0
7.399,805.0
7.41,806.0
7.421,807.0
7.432,808.0
7.443,809.0
7.454,810.0
7.454,810.0
7.465,811.0
7.476,812.0
7.487,813.0
7.497,814.0
7.508,815.0
7.519,816.0
7.53,817.0
7.541,818.0
7.552,819.0
7.563,820.0
7.563,820.0
7.574,821.0
7.585,822.0
7.596,823.0
7.607,824.0
7.618,825.0
7.629,826.0
7.64,827.0
7.651,828.0
7.662,829.0
7.673,830.0
7.673,830.0
7.684,831.0
7.695,832.0
7.706,833.0
7.717,834.0
7.728,835.0
7.739,836.0
7.75,837.0
7.761,838.0
7.772,839.0
7.783,840.0
7.783,840.0
7.794,841.0
7.805,842.0
7.816,843.0
7.827,844.0
7.838,845.0
7.849,846.0
7.86,847.0
7.871,848.0
7.882,849.0
7.893,850.0
7.893,850.0
7.904,851.0
7.915,852.0
7.926,853.0
7.937,854.0
7.948,855.0
7.959,856.0
7.97,857.0
7.981,858.0
7.992,859.0
8.003,860.0
8.003,860.0
8.014,861.0
8.026,862.0
8.037,863.0
8.048,864.0
8.059,865.0
8.07,866.0
8.081,867.0
8.092,868.0
8.103,869.0
8.114,870.0
8.114,870.0
8.125,871.0
8.137,872.0
8.148,873.0
8.159,874.0
8.17,875.0
8.181,876.0
8.192,877.0
8.203,878.0
8.214,879.0
8.226,880.0
8.226,880.0
8.237,881.0
8.248,882.0
8.259,883.0
8.27,884.0
8.281,885.0
8.293,886.0
8.304,887.0
8.315,888.0
8.326,889.0
8.337,890.0
8.337,890.0
8.348,891.0
8.36,892.0
8.371,893.0
8.382,894.0
8.393,895.0
8.404,896.0
8.416,897.0
8.427,898.0
8.438,899.0
8.449,900.0
8.449,900.0
8.46,901.0
8.472,902.0
8.483,903.0
8.494,904.0
8.505,905.0
8.517,906.0
8.528,907.0
8.539,908.0
8.55,909.0
8.562,910.0
8.562,910.0
8.573,911.0
8.584,912.0
8.595,913.0
8.607,914.0
8.618,915.0
8.629,916.0
8.64,917.0
8.652,918.0
8.663,919.0
8.674,920.0
8.674,920.0
8.685,921.0
8.697,922.0
8.708,923.0
8.719,924.0
8.731,925.0
8.742,926.0
8.753,927.0
8.765,928.0
8.776,929.0
8.787,930.0
8.787,930.0
8.798,931.0
8.81,932.0
8.821,933.0
8.832,934.0
8.844,935.0
8.855,936.0
8.866,937.0
8.878,938.0
8.889,939.0
8.9,940.0
8.9,940.0
8.912,941.0
8.923,942.0
8.935,943.0
8.946,944.0
8.957,945.0
8.969,946.0
8.98,947.0
8.991,948.0
9.003,949.0
9.014,950.0
9.014,950.0
9.025,951.0
9.037,952.0
9.048,953.0
9.06,954.0
9.071,955.0
9.082,956.0
9.094,957.0
9.105,958.0
9.117,959.0
9.128,960.0
9.128,960.0
9.139,961.0
9.151,962.0
9.162,963.0
9.174,964.0
9.185,965.0
9.197,966.0
9.208,967.0
9.219,968.0
9.231,969.0
9.242,970.0
9.242,970.0
9.254,971.0
9.265,972.0
9.277,973.0
9.288,974.0
9.3,975.0
9.311,976.0
9.323,977.0
9.334,978.0
9.345,979.0
9.357,980.0
9.357,980.0
9.368,981.0
9.38,982.0
9.391,983.0
9.403,984.0
9.414,985.0
9.426,986.0
9.437,987.0
9.449,988.0
9.46,989.0
9.472,990.0
9.472,990.0
9.483,991.0
9.495,992.0
9.506,993.0
9.518,994.0
9.529,995.0
9.541,996.0
9.552,997.0
9.564,998.0
9.576,999.0
9.587,1000.0
9.587,1000.0
9.599,1001.0
9.61,1002.0
9.622,1003.0
9.633,1004.0
9.645,1005.0
9.656,1006.0
9.668,1007.0
9.68,1008.0
9.691,1009.0
9.703,1010.0
9.703,1010.0
9.714,1011.0
9.726,1012.0
9.737,1013.0
9.749,1014.0
9.761,1015.0
9.772,1016.0
9.784,1017.0
9.795,1018.0
9.807,1019.0
9.819,1020.0
9.819,1020.0
9.83,1021.0
9.842,1022.0
9.853,1023.0
9.865,1024.0
9.877,1025.0
9.888,1026.0
9.9,1027.0
9.911,1028.0
9.923,1029.0
9.935,1030.0
9.935,1030.0
9.946,1031.0
9.958,1032.0
9.97,1033.0
9.981,1034.0
9.993,1035.0
10.005,1036.0
10.016,1037.0
10.028,1038.0
10.04,1039.0
10.051,1040.0
10.051,1040.0
10.063,1041.0
10.075,1042.0
10.086,1043.0
10.098,1044.0
10.11,1045.0
10.121,1046.0
10.133,1047.0
10.145,1048.0
10.156,1049.0
10.168,1050.0
10.168,1050.0
10.18,1051.0
10.191,1052.0
10.203,1053.0
10.215,1054.0
10.227,1055.0
10.238,1056.0
10.25,1057.0
10.262,1058.0
10.273,1059.0
10.285,1060.0
10.285,1060.0
10.297,1061.0
10.309,1062.0
10.32,1063.0
10.332,1064.0
10.344,1065.0
10.356,1066.0
10.367,1067.0
10.379,1068.0
10.391,1069.0
10.403,1070.0
10.403,1070.0
10.414,1071.0
10.426,1072.0
10.438,1073.0
10.45,1074.0
10.461,1075.0
10.473,1076.0
10.485,1077.0
10.497,1078.0
10.509,1079.0
10.52,1080.0
10.52,1080.0
10.532,1081.0
10.544,1082.0
10.556,1083.0
10.567,1084.0
10.579,1085.0
10.591,1086.0
10.603,1087.0
10.615,1088.0
10.626,1089.0
10.638,1090.0
10.638,1090.0
10.65,1091.0
10.662,1092.0
10.674,1093.0
10.686,1094.0
10.697,1095.0
10.709,1096.0
10.721,1097.0
10.733,1098.0
10.745,1099.0
10.757,1100.0
10.757,1100.0
10.768,1101.0
10.78,1102.0
10.792,1103.0
10.804,1104.0
10.816,1105.0
10.828,1106.0
10.839,1107.0
10.851,1108.0
10.863,1109.0
10.875,1110.0
10.875,1110.0
10.887,1111.0
10.899,1112.0
10.911,1113.0
10.922,1114.0
10.934,1115.0
10.946,1116.0
10.958,1117.0
10.97,1118.0
10.982,1119.0
10.994,1120.0
10.994,1120.0
11.006,1121.0
11.017,1122.0
11.029,1123.0
11.041,1124.0
11.053,1125.0
11.065,1126.0
11.077,1127.0
11.089,1128.0
11.101,1129.0
11.113,1130.0
11.113,1130.0
11.125,1131.0
11.136,1132.0
11.148,1133.0
11.16,1134.0
11.172,1135.0
11.184,1136.0
11.196,1137.0
11.208,1138.0
11.22,1139.0
11.232,1140.0
11.232,1140.0
11.244,1141.0
11.256,1142.0
11.268,1143.0
11.28,1144.0
11.291,1145.0
11.303,1146.0
11.315,1147.0
11.327,1148.0
11.339,1149.0
11.351,1150.0
11.351,1150.0
11.363,1151.0
11.375,1152.0
11.387,1153.0
11.399,1154.0
11.411,1155.0
11.423,1156.0
11.435,1157.0
11.447,1158.0
11.459,1159.0
11.471,1160.0
11.471,1160.0
11.483,1161.0
11.495,1162.0
11.507,1163.0
11.519,1164.0
11.531,1165.0
11.542,1166.0
11.554,1167.0
11.566,1168.0
11.578,1169.0
11.59,1170.0
11.59,1170.0
11.602,1171.0
11.614,1172.0
11.626,1173.0
11.638,1174.0
11.65,1175.0
11.662,1176.0
11.674,1177.0
11.686,1178.0
11.698,1179.0
11.71,1180.0
11.71,1180.0
11.722,1181.0
11.734,1182.0
11.746,1183.0
11.758,1184.0
11.77,1185.0
11.782,1186.0
11.794,1187.0
11.806,1188.0
11.818,1189.0
11.83,1190.0
11.83,1190.0
11.842,1191.0
11.854,1192.0
11.866,1193.0
11.878,1194.0
11.89,1195.0
11.902,1196.0
11.914,1197.0
11.926,1198.0
11.939,1199.0
11.951,1200.0
11.951,1200.0
11.963,1201.0
11.975,1202.0
11.987,1203.0
11.999,1204.0
12.011,1205.0
12.023,1206.0
12.035,1207.0
12.047,1208.0
12.059,1209.0
12.071,1210.0
12.071,1210.0
12.083,1211.0
12.095,1212.0
12.107,1213.0
12.119,1214.0
12.131,1215.0
12.143,1216.0
12.155,1217.0
12.167,1218.0
12.179,1219.0
12.191,1220.0
12.191,1220.0
12.203,1221.0
12.216,1222.0
12.228,1223.0
12.24,1224.0
12.252,1225.0
12.264,1226.0
